,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
Y45F10C.1,1,81,1,21,1,1,1,1,1,1
fbxa-215,11,1,1,1,10,11,8,8,55,1
Y45F10D.2,1,61,1,41,1,1,1,1,1,1
Y45F10D.4,6,8,8,10,9,10,11,13,12,18
Y45F10D.7,13,17,20,17,16,9,3,4,5,2
sas-6,32,21,22,16,6,1,2,3,1,1
Y45F10D.10,9,9,14,12,6,8,12,22,5,8
lact-9,19,18,17,13,8,6,6,10,5,3
sorb-1,1,1,1,1,1,5,17,24,27,27
Y45F10D.14,1,1,1,31,31,21,1,1,1,21
Y45F10D.15,1,1,1,1,101,1,1,1,1,1
tbc-17,9,14,16,14,11,9,12,10,7,3
cox-10,9,12,20,14,10,10,12,4,13,1
snrp-200,29,18,21,15,10,4,2,2,2,3
pisy-1,13,18,19,18,13,8,3,4,2,7
Y46G5A.7,22,36,22,16,3,1,1,1,1,1
Y46G5A.8,24,31,21,15,3,2,2,2,2,2
cnp-2,1,24,24,27,14,14,1,1,1,1
vps-2,15,17,12,12,11,8,8,8,7,7
tiar-2,16,21,16,21,12,4,2,5,4,4
Y46G5A.14,1,1,1,1,9,1,1,1,1,93
Y46G5A.15,17,7,13,9,13,13,2,12,4,15
cpt-1,11,11,12,10,9,13,14,10,8,6
Y46G5A.18,11,14,12,11,10,9,6,8,8,15
spds-1,23,6,15,12,5,3,2,12,5,21
Y46G5A.20,1,1,1,1,4,4,26,33,15,22
acl-7,1,7,21,1,14,7,1,34,7,14
Y46G5A.22,1,1,1,1,1,1,101,1,1,1
Y46G5A.23,1,1,51,51,1,1,1,1,1,1
bcmo-1,1,1,1,1,3,6,3,86,1,3
lgc-35,1,1,1,1,1,4,1,1,16,81
Y46G5A.28,38,6,1,2,12,3,6,33,1,6
Y46G5A.29,1,1,1,1,1,1,1,1,101,1
Y46G5A.34,74,12,2,2,5,2,1,3,1,6
Y46G5A.35,9,9,12,13,11,14,14,9,9,5
Y46G5A.36,1,1,1,1,1,1,11,61,1,31
Y47D3A.1,24,28,21,20,7,2,1,1,1,1
fbxa-128,4,35,23,21,6,2,1,2,5,6
Y47D3A.13,38,8,9,1,8,11,17,6,8,1
Y47D3A.14,6,29,15,15,11,11,5,4,4,4
aakb-2,26,15,15,16,9,6,3,1,7,8
rsks-1,19,13,15,14,13,7,5,6,7,5
obr-1,7,5,12,13,11,2,1,7,12,35
Y47D3A.20,6,14,13,14,14,11,9,6,8,9
Y47D3A.21,10,16,18,18,12,9,7,5,4,7
mib-1,18,25,18,21,10,3,2,5,3,1
gly-9,24,12,22,18,8,6,4,4,2,5
mcm-10,32,18,21,17,7,2,2,1,3,3
pola-1,40,19,19,11,6,2,2,2,2,2
Y47D3A.31,1,101,1,1,1,1,1,1,1,1
Y47D3A.32,1,11,31,31,7,7,1,14,1,4
Y47D3B.1,4,14,24,20,24,10,4,1,1,4
Y47D3B.3,1,1,1,1,1,21,9,21,9,42
Y47D3B.4,11,8,14,12,23,25,5,4,1,3
Y47D3B.6,1,36,5,10,1,3,14,10,14,13
bed-2,10,14,20,23,17,10,2,1,3,4
Y47H9B.2,75,7,1,1,3,4,13,1,1,1
Y47H9C.1,1,1,1,1,1,6,6,1,71,21
dhhc-2,1,1,1,1,1,12,5,9,38,38
eif-2Bbeta,13,16,19,16,14,8,6,5,5,5
Y47H9C.8,14,23,21,22,14,5,2,2,2,1
fbxa-216,1,20,8,7,22,10,16,10,8,4
Y47H9C.12,101,1,1,1,1,1,1,1,1,1
Y47H10A.2,33,19,14,12,11,10,4,1,1,1
Y47H10A.3,34,18,1,5,12,18,12,5,1,1
Y47H10A.4,2,7,8,9,19,27,12,5,7,9
Y47H10A.5,1,1,1,1,1,1,1,1,1,101
dmsr-5,1,1,1,1,1,1,1,1,1,101
Y48A6B.3,17,18,19,17,12,7,4,4,3,4
exos-1,12,17,15,15,12,8,6,8,7,4
kvs-4,1,32,1,1,7,7,7,1,1,51
Y48A6B.7,28,19,1,3,1,10,5,10,5,26
Y48A6B.8,51,19,14,1,5,14,1,1,1,1
Y48A6B.9,36,14,1,1,8,7,2,18,10,10
rsa-2,23,27,21,19,9,2,1,1,2,1
spat-2,14,14,22,16,13,9,5,7,3,3
sup-35,31,20,17,10,7,4,2,4,7,3
Y48A6C.4,6,17,22,16,12,9,6,7,4,5
Y48B6A.1,21,17,19,16,13,6,3,3,4,3
Y48B6A.5,1,1,1,3,23,23,9,1,23,21
efhd-1,9,18,14,12,15,13,5,7,6,5
Y48B6A.10,59,6,36,1,1,1,1,1,1,1
jmjd-2,18,12,11,14,12,7,5,8,8,10
men-1,5,6,9,9,15,16,12,8,12,13
Y48B6A.13,7,6,19,17,15,15,8,7,6,5
Y48C3A.3,1,1,6,7,1,4,6,1,20,57
ztf-22,10,12,17,18,17,10,8,5,4,5
Y48C3A.5,15,8,14,9,9,9,10,5,11,16
sam-10,26,14,19,15,13,6,5,5,2,1
mrpl-20,11,9,11,12,12,10,10,10,8,11
dmsr-3,1,1,1,1,1,1,72,1,4,26
Y48C3A.12,19,16,21,17,10,11,3,3,4,1
Y48C3A.14,8,14,13,14,17,16,8,5,5,3
pinn-4,10,13,15,15,15,15,9,4,3,5
Y48C3A.18,5,12,10,12,16,17,8,9,5,11
Y48C3A.20,22,25,11,26,9,7,1,2,2,1
rpoa-1,20,18,17,14,14,7,3,3,4,4
ddl-2,14,14,23,9,9,6,4,10,12,4
Y48E1B.2,7,10,17,13,13,12,8,6,11,9
Y48E1B.3,11,13,14,15,15,11,7,6,7,7
mrpl-37,7,12,11,12,11,10,9,9,11,13
lin-38,15,17,18,20,13,8,6,4,2,1
Y48E1B.8,1,15,1,1,1,1,15,72,1,1
clec-146,1,7,26,19,19,1,1,1,1,32
fbxc-23,20,15,14,7,12,4,6,11,10,5
snx-14,12,11,11,13,16,14,7,6,5,8
clec-145,1,38,13,1,13,1,13,1,1,26
Y48E1C.1,9,6,8,11,16,16,12,16,6,5
Y48E1C.2,6,9,5,8,15,20,17,6,11,8
Y48E1C.4,6,8,12,11,13,13,10,9,12,11
Y48G10A.1,10,15,22,20,14,9,5,1,5,3
Y48G10A.2,24,20,20,16,9,4,2,2,6,1
Y48G10A.3,7,10,9,11,13,14,13,13,13,3
Y48G10A.4,7,23,17,18,13,8,3,6,9,1
Y48G10A.6,1,6,51,31,6,1,1,1,11,1
cept-2,1,23,19,17,19,3,21,5,1,1
vha-13,19,15,13,12,7,5,8,5,9,13
Y49A3A.3,13,19,17,19,12,7,7,6,4,2
Y49A3A.4,17,6,5,6,7,6,6,20,17,14
efhc-1,62,1,1,1,1,1,1,1,1,39
glrx-5,8,9,10,12,11,11,10,10,11,12
Y49E10.4,53,9,13,13,6,3,1,2,4,1
Y49E10.10,29,1,1,3,21,13,3,11,1,24
tat-1,18,14,16,15,13,7,5,6,7,4
Y49E10.16,21,26,20,16,11,4,3,2,3,1
fbxa-218,21,10,32,23,5,7,2,1,1,4
Y49E10.18,1,7,1,13,1,1,1,19,19,44
ani-1,25,20,20,18,10,3,1,2,4,3
scav-3,35,16,21,14,7,3,3,2,2,1
Y49E10.21,22,15,20,13,12,8,5,2,4,4
pstk-1,23,23,25,15,6,3,2,4,4,1
cccp-1,8,2,14,2,1,12,4,9,20,34
arrd-16,21,1,1,1,1,3,3,59,11,6
Y49E10.25,1,1,1,101,1,1,1,1,1,1
Y50E8A.1,1,1,1,11,1,16,46,1,11,21
Y50E8A.5,1,5,3,4,6,5,6,21,23,32
lipl-8,1,1,1,1,1,2,1,4,7,88
Y50E8A.11,1,1,1,1,6,1,16,1,81,1
Y50E8A.12,21,5,13,7,7,30,21,1,1,1
Y51A2D.1,1,1,1,1,8,1,1,1,93,1
hmit-1.1,1,1,1,1,1,6,11,21,41,26
hmit-1.2,1,1,1,1,1,101,1,1,1,1
Y51A2D.7,13,19,16,22,15,9,4,1,2,4
Y51A2D.8,1,1,1,1,1,1,101,1,1,1
ttr-24,1,1,1,1,1,1,2,14,36,50
ttr-25,1,1,1,1,1,1,2,9,33,58
Y51A2D.13,1,2,1,2,3,15,28,21,14,19
Y51A2D.14,1,1,1,1,2,8,20,24,27,22
grdn-1,3,4,6,6,14,22,21,16,9,4
Y51A2D.18,1,1,1,1,9,1,21,5,13,57
arrd-2,21,4,4,4,22,19,10,16,1,6
cup-14,21,10,16,15,15,6,4,7,7,4
Y51H1A.3,8,8,9,10,10,10,11,11,14,14
ing-3,15,13,13,14,13,9,6,8,8,6
mcd-1,17,22,18,16,11,6,4,4,4,3
Y51H4A.1,31,31,10,10,3,2,3,6,5,5
Y51H4A.2,1,1,1,1,1,101,1,1,1,1
zip-7,53,24,17,1,1,2,2,2,1,2
Y51H4A.5,1,1,1,1,1,51,17,1,34,1
Y51H4A.7,1,7,4,5,2,3,24,7,26,26
Y51H4A.8,1,1,1,1,1,5,15,81,1,1
set-26,24,21,16,15,11,5,4,2,2,3
Y51H4A.13,1,1,1,1,101,1,1,1,1,1
Y51H4A.15,20,19,16,15,12,7,5,4,4,3
sta-1,9,7,7,10,13,17,8,9,11,14
Y51H4A.22,1,1,51,1,34,1,1,17,1,1
Y51H4A.24,1,19,1,1,10,7,10,55,3,1
Y51H4A.25,1,1,1,1,9,34,1,17,1,42
spe-38,1,51,1,1,1,51,1,1,1,1
impt-1,22,14,16,13,14,9,6,6,2,2
Y52B11A.3,16,15,17,15,16,13,3,3,3,4
Y52B11A.4,1,2,4,4,16,22,27,18,6,6
clec-92,1,15,1,1,29,58,1,1,1,1
mltn-2,1,1,1,1,1,101,1,1,1,1
Y52B11A.8,24,1,1,4,16,8,8,12,31,1
dxbp-1,18,17,21,16,12,6,3,4,4,3
Y52B11A.10,16,18,20,17,15,8,3,3,3,2
Y52B11B.1,1,1,101,1,1,1,1,1,1,1
Y52B11C.1,17,9,27,19,11,7,2,5,2,7
strd-1,18,14,15,12,15,11,7,4,7,3
rga-2,11,3,3,4,3,5,7,4,14,51
Y53C10A.5,20,13,15,12,14,8,5,4,4,11
Y53C10A.6,11,18,13,15,18,11,7,5,4,4
Y53C10A.10,1,1,1,1,1,101,1,1,1,1
Y53C12A.3,21,14,19,16,11,6,6,5,5,3
mop-25.2,10,17,16,18,16,10,7,6,3,3
Y53C12A.6,32,48,22,1,1,1,1,1,1,1
Y53C12A.7,1,38,1,26,1,1,13,1,1,26
Y53C12B.1,13,20,19,20,15,7,3,3,3,1
Y53C12B.2,14,17,16,19,15,8,4,3,4,4
cutl-2,25,7,31,15,8,5,2,6,3,2
Y53C12B.7,29,1,17,9,1,9,37,5,1,1
eyg-1,2,31,10,4,6,7,14,8,13,10
Y53F4B.1,1,9,1,21,9,1,1,34,13,17
Y53F4B.3,17,26,22,19,10,4,2,2,1,1
nsun-5,5,19,18,22,11,9,4,8,1,8
Y53F4B.7,91,1,1,1,1,10,1,1,1,1
Y53F4B.9,32,22,18,15,9,2,1,2,2,1
Y53F4B.10,1,1,1,1,51,51,1,1,1,1
Y53F4B.11,15,23,7,13,7,1,3,13,1,23
Y53F4B.12,19,6,2,4,3,4,12,3,18,35
Y53F4B.13,11,22,24,22,12,5,2,4,1,2
Y53F4B.14,6,12,13,15,13,14,9,7,7,9
Y53F4B.18,13,22,19,20,16,7,2,2,1,4
Y53F4B.19,32,11,37,11,6,1,6,1,1,1
Y53F4B.20,10,11,7,8,10,14,5,17,14,10
Y53F4B.21,5,15,21,12,12,11,5,14,3,8
arp-1,14,19,17,19,14,9,4,3,4,3
Y53F4B.23,1,1,101,1,1,1,1,1,1,1
Y53F4B.25,1,1,12,1,6,12,30,1,6,36
Y53F4B.27,1,2,1,1,10,7,19,17,17,31
Y53F4B.36,1,1,1,1,101,1,1,1,1,1
Y53F4B.39,8,6,11,10,17,16,10,6,9,14
rsy-1,17,20,14,14,15,10,7,4,2,3
Y53H1A.2,16,11,17,11,16,13,7,6,6,4
cutl-10,7,6,1,5,9,15,7,20,3,33
Y53H1B.2,1,1,1,1,1,1,4,19,41,38
Y53H1B.4,1,1,1,8,1,1,77,16,1,1
Y53H1C.3,8,3,1,2,1,3,6,24,46,13
npr-34,1,51,1,1,1,51,1,1,1,1
smg-9,13,20,22,17,14,7,3,2,3,4
Y54E2A.4,25,16,18,14,9,5,4,3,6,4
Y54E2A.5,1,101,1,1,1,1,1,1,1,1
Y54E2A.8,13,4,23,19,3,1,1,23,16,1
Y54E2A.10,1,1,1,1,1,1,1,1,1,101
tbc-20,18,14,18,21,11,8,4,4,1,6
ttm-5,18,12,12,10,9,12,5,1,12,13
Y54E5A.2,45,10,10,9,9,4,5,4,5,3
Y54E5A.5,17,14,13,10,10,7,6,9,10,10
dus-2,17,17,19,17,11,5,5,6,4,5
Y54E5A.7,12,15,16,16,14,11,7,6,5,3
Y54E5A.8,15,13,17,12,11,11,9,7,4,6
Y54E5B.2,12,22,24,18,10,5,3,4,4,2
zipt-2.3,1,1,1,1,101,1,1,1,1,1
Y54G9A.5,18,25,26,18,4,3,2,4,1,3
bub-3,25,25,19,17,10,3,3,2,2,1
Y54G9A.7,6,9,13,14,12,12,8,10,7,13
Y54G9A.9,13,23,17,20,16,5,3,2,3,3
Y54G11A.2,7,13,20,17,12,5,10,7,11,4
Y54G11A.3,34,4,1,1,9,6,6,11,6,29
Y54G11A.4,1,1,1,1,1,1,101,1,1,1
Y54G11A.7,23,12,7,11,5,3,11,4,24,5
ddl-3,6,11,11,14,11,13,10,11,8,9
Y54G11A.9,6,11,10,11,14,15,11,11,9,7
Y54G11A.11,16,22,19,18,11,5,4,3,3,2
Y54G11A.14,14,5,19,1,28,10,14,1,10,5
dmsr-6,10,2,4,2,1,22,10,2,29,22
efa-6,7,7,6,9,22,29,15,5,3,1
Y55D9A.2,16,19,12,13,16,15,6,3,3,2
Y56A3A.2,5,12,9,11,15,16,10,7,10,9
Y56A3A.6,1,3,3,4,1,9,20,23,24,17
Y56A3A.7,2,4,4,8,21,27,16,11,8,6
fbxb-22,89,1,1,1,3,2,2,3,1,3
tsen-2,18,16,17,17,11,8,6,5,4,4
faah-4,20,19,17,17,11,6,5,3,4,4
sdz-33,88,4,2,2,2,2,1,1,3,1
fbxb-24,84,5,2,2,2,2,2,2,2,3
Y56A3A.16,53,14,5,5,7,4,5,7,4,1
Y56A3A.18,11,16,16,17,14,9,5,5,6,6
Y56A3A.19,4,7,11,10,11,11,11,11,12,16
trap-4,11,18,23,21,16,7,3,3,2,1
Y56A3A.22,8,13,15,14,14,11,8,7,6,8
Y56A3A.28,20,17,18,13,9,9,9,3,4,3
ung-1,29,27,18,13,6,3,3,2,2,1
Y56A3A.30,24,11,7,13,4,11,17,11,7,1
Y56A3A.31,14,14,16,13,13,13,6,5,8,3
Y56A3A.33,35,12,7,6,9,8,8,13,1,6
Y57A10A.1,47,17,4,7,7,7,1,4,1,11
Y57A10A.2,55,15,11,12,4,3,3,1,1,1
Y57A10A.3,45,9,6,18,1,3,18,3,1,1
Y57A10A.4,48,10,1,5,15,5,1,1,1,20
Y57A10A.5,18,16,11,6,6,1,1,21,28,1
Y57A10A.7,37,14,8,8,11,3,3,1,11,8
Y57A10A.8,22,11,10,10,11,7,6,6,16,6
tag-276,48,4,6,4,9,7,9,11,3,6
tric-1B.1,2,4,4,5,15,15,11,13,16,20
Y57A10A.13,8,16,17,17,16,10,6,5,7,5
Y57A10A.14,7,10,6,5,10,7,14,11,6,29
polg-1,7,14,17,18,16,14,7,4,4,4
trpp-5,8,15,16,15,13,12,9,7,6,5
rsr-2,23,20,21,17,10,4,3,3,2,1
sinh-1,1,21,29,16,4,7,3,10,14,1
Y57A10A.23,21,10,18,14,9,7,8,5,6,8
Y57A10A.24,31,1,13,5,5,13,27,7,1,5
parn-2,4,13,14,15,23,11,4,5,11,4
Y57A10A.26,16,14,12,13,10,9,18,7,3,4
Y57A10A.27,11,18,21,21,15,7,4,3,3,1
tric-1B.2,13,14,24,17,12,9,7,4,2,2
Y57A10A.29,4,14,13,13,12,9,8,9,11,11
Y57A10A.31,20,17,29,8,10,5,3,5,1,7
aqp-12,1,10,10,6,2,4,25,19,11,19
marc-5,26,2,6,5,6,6,3,1,31,18
btb-14,1,4,2,9,19,5,31,25,8,2
sre-42,1,1,1,10,1,1,1,1,1,91
sre-41,1,1,1,15,1,29,15,29,1,15
Y57A10B.6,49,15,24,6,2,1,2,2,3,1
Y57A10B.7,1,67,1,34,1,1,1,1,1,1
Y57A10C.1,82,10,2,1,1,1,2,4,1,1
sre-27,1,12,1,12,1,24,18,36,1,1
daf-22,14,3,1,3,5,6,9,9,19,38
Y57A10C.9,1,1,1,1,1,1,101,1,1,1
tag-273,1,1,1,2,10,23,30,17,11,9
Y57G11A.4,1,1,1,12,1,12,45,1,23,12
Y57G11A.5,1,1,36,36,1,1,6,1,24,1
pals-30,1,1,1,1,1,6,6,1,1,89
Y57G11B.2,1,9,1,5,3,7,15,17,34,15
Y57G11B.6,31,1,1,1,1,6,1,26,21,21
lgc-7,1,1,1,1,1,1,1,101,1,1
Y57G11C.3,13,18,12,14,11,8,8,9,8,5
vti-1,12,11,9,11,12,13,12,13,8,5
Y57G11C.5,8,4,4,2,4,7,31,26,13,6
Y57G11C.6,1,1,34,1,1,1,12,23,1,34
Y57G11C.8,30,27,1,25,10,5,5,1,1,1
Y57G11C.9,12,11,9,12,11,11,11,10,9,8
nuo-3,8,11,11,12,12,11,10,11,10,10
Y57G11C.14,15,29,6,18,8,9,9,1,9,1
sec-61,12,19,23,22,16,6,2,2,1,1
hhat-2,31,7,12,8,2,6,10,10,8,11
Y57G11C.20,1,8,5,5,15,18,20,20,8,5
Y57G11C.22,1,3,4,7,13,16,13,13,17,17
Y57G11C.23,88,1,13,1,1,1,1,1,1,1
ccch-5,54,7,1,1,5,10,8,1,1,19
Y57G11C.31,1,10,22,14,10,7,7,4,23,7
Y57G11C.32,1,12,31,10,2,4,10,23,8,4
Y57G11C.33,8,13,13,16,13,11,7,8,6,11
mrps-7,2,5,5,6,7,7,15,25,19,14
Y57G11C.36,12,13,11,12,12,12,11,8,8,6
anoh-2,14,3,15,4,6,7,7,15,17,17
Y57G11C.38,25,19,20,13,10,7,4,5,2,1
Y57G11C.39,4,2,7,3,1,13,15,10,17,32
Y57G11C.40,1,1,2,2,26,53,13,4,2,1
Y57G11C.41,1,1,1,1,4,26,17,49,1,6
Y57G11C.42,1,1,1,1,2,2,8,28,25,38
Y57G11C.43,13,18,18,17,13,8,7,5,4,2
Y57G11C.44,1,1,1,1,1,34,34,34,1,1
nlp-56,1,4,1,2,8,1,6,6,30,46
Y57G11C.46,1,1,1,1,14,1,23,51,14,1
pnc-2,47,4,1,3,8,1,12,29,1,2
Y57G11C.48,1,1,51,51,1,1,1,1,1,1
lgc-8,1,1,1,1,1,34,1,67,1,1
phf-14,17,16,20,17,11,8,2,5,4,5
tcc-1,10,3,8,3,7,12,8,15,13,29
prp-6,15,15,16,15,20,10,3,4,3,5
ebp-1,25,14,11,14,12,14,3,4,8,1
Y59A8B.8,20,18,17,16,12,6,3,3,4,4
nova-1,21,20,19,15,10,6,3,3,4,3
fbxa-106,74,1,7,1,1,1,7,1,1,14
Y59A8B.12,49,13,31,4,1,4,4,1,1,1
slr-2,14,12,15,13,14,10,7,12,6,2
lon-8,9,3,1,1,4,1,4,1,21,62
Y59A8B.21,1,1,1,1,101,1,1,1,1,1
snx-6,18,14,10,12,14,9,7,6,8,6
gck-3,6,15,14,18,14,13,9,9,5,2
Y59A8B.24,8,20,20,3,26,11,10,6,1,1
abhd-3.1,13,8,14,17,8,9,7,1,2,25
Y60A3A.8,1,6,13,16,8,7,5,3,31,17
Y60A3A.9,14,14,19,15,15,9,5,6,4,4
fars-2,5,9,5,8,17,18,12,8,8,14
algn-7,9,24,19,21,12,9,5,1,5,1
Y60A3A.16,1,11,23,11,28,9,9,1,1,13
Y60A3A.19,11,18,15,16,12,10,7,6,6,4
Y60A3A.21,3,11,10,16,26,25,7,2,2,3
Y60A3A.23,1,1,1,13,71,10,1,7,1,1
Y60A9.3,1,10,1,10,28,1,55,1,1,1
Y62E10A.2,14,17,17,17,14,8,6,6,4,3
srsx-25,1,21,1,41,1,1,1,41,1,1
Y62E10A.6,9,14,19,22,13,11,6,4,4,3
emc-3,10,17,16,17,13,7,6,6,7,6
Y62E10A.13,21,9,10,4,5,5,4,12,17,18
memi-2,1,1,1,1,1,13,38,1,1,51
cyp-31A5,1,19,1,1,7,44,7,7,1,19
gcl-1,7,17,8,10,11,17,17,6,6,8
aptf-2,31,14,12,14,9,6,6,3,4,6
Y62E10A.19,14,11,16,17,4,18,7,2,8,7
Y62F5A.9,19,23,13,8,9,8,13,4,9,1
Y62F5A.10,101,1,1,1,1,1,1,1,1,1
Y62H9A.9,1,17,1,51,26,1,9,1,1,1
Y62H9A.11,1,1,1,1,1,21,1,1,1,81
Y62H9A.13,21,5,26,26,9,1,5,5,1,9
fbxb-100,42,23,16,12,3,1,2,2,1,2
fbxb-101,35,18,11,5,3,2,6,11,8,6
tdpt-1,37,16,13,10,12,3,4,5,1,3
Y63D3A.7,5,8,9,10,9,12,12,11,14,16
Y63D3A.8,15,21,18,19,13,7,3,3,3,2
fbxb-93,36,7,17,13,12,4,1,5,3,7
fbxb-56,58,9,8,6,2,2,2,4,8,8
Y64G10A.2,1,101,1,1,1,1,1,1,1,1
ilcr-1,3,1,1,1,1,1,24,36,16,24
Y64G10A.7,7,5,4,3,4,14,9,19,8,32
Y65A5A.1,10,11,12,17,30,6,6,5,3,4
Y65A5A.2,1,13,1,1,1,38,13,38,1,1
fbxa-220,1,1,1,1,1,2,12,30,33,25
Y66A7A.2,10,14,15,16,15,11,10,5,6,3
Y66A7A.4,1,101,1,1,1,1,1,1,1,1
ceh-91,29,21,10,12,13,4,7,2,6,1
Y66A7A.7,1,1,1,1,1,12,6,12,46,26
Y66D12A.1,1,1,1,1,1,1,101,1,1,1
ceh-92,40,34,1,1,4,19,4,1,4,1
Y66D12A.6,1,61,1,1,1,1,1,41,1,1
Y66D12A.7,26,15,15,14,7,7,6,4,6,5
Y66D12A.8,15,18,19,17,12,8,5,4,4,4
Y66D12A.9,12,17,17,15,13,10,6,6,5,4
Y66D12A.10,11,15,16,16,13,9,7,7,6,4
Y66D12A.11,1,1,1,1,1,1,1,101,1,1
ztf-29,63,3,8,2,1,4,4,6,10,5
Y66D12A.13,1,2,43,37,2,2,4,7,1,8
nrps-1,60,5,3,1,5,5,26,1,1,1
xpb-1,16,17,20,20,12,8,5,2,2,1
Y66D12A.16,18,36,6,11,1,6,8,3,1,16
such-1,28,15,18,21,3,3,3,10,3,1
Y66D12A.19,18,36,14,13,3,9,5,1,1,5
Y66D12A.21,16,19,16,15,12,9,6,5,3,4
nars-2,3,10,11,8,15,18,12,13,9,6
Y66D12A.24,1,5,1,1,3,8,2,19,67,1
Y67A6A.1,1,1,1,1,101,1,1,1,1,1
oac-56,1,1,1,11,51,41,1,1,1,1
fbxa-83,26,22,19,20,7,2,3,3,1,1
fbxa-126,1,1,1,1,101,1,1,1,1,1
ssu-2,1,1,1,1,1,2,12,42,31,15
Y67A10A.7,1,2,17,17,6,11,10,13,19,10
paqr-3,13,10,1,1,2,4,4,33,31,7
Y67A10A.9,1,8,1,6,13,8,15,9,39,8
Y67A10A.10,1,1,1,1,1,3,6,1,67,26
cpsf-3,18,20,22,19,11,5,3,2,4,2
Y67H2A.2,9,16,12,15,15,12,8,7,5,5
micu-1,9,12,11,13,11,11,9,11,9,10
kdp-1,7,8,8,9,10,12,12,12,13,14
Y67H2A.7,11,17,15,13,14,11,8,6,4,7
Y67H2A.10,24,20,18,20,10,4,3,2,2,1
clec-242,1,1,1,1,1,1,21,81,1,1
Y68A4B.3,1,1,1,1,3,21,43,31,1,6
Y69E1A.1,45,12,34,12,1,1,1,1,1,1
Y69E1A.2,1,1,1,1,101,1,1,1,1,1
Y69E1A.4,1,1,1,1,5,42,38,15,1,3
Y69E1A.5,1,1,1,1,5,21,21,13,16,26
Y69H2.1,1,1,1,1,1,1,21,1,1,81
Y69H2.3,8,4,31,20,1,8,8,24,1,1
Y69H2.7,21,20,22,16,10,7,4,2,3,2
Y69H2.9,34,5,8,3,7,14,7,6,15,6
Y69H2.10,1,1,1,1,26,26,1,1,51,1
col-42,1,17,67,17,1,1,1,1,1,1
Y70C5C.1,52,1,12,1,1,8,15,8,1,8
hex-5,1,3,1,3,2,13,35,19,5,23
Y71A12B.3,17,17,21,17,5,17,1,1,9,5
Y71A12B.8,42,11,21,1,1,1,1,1,28,1
usp-3,1,41,12,13,15,5,8,10,1,1
Y71A12B.10,1,23,23,6,17,6,6,1,1,23
Y71A12B.11,78,5,4,1,2,3,4,3,3,3
Y71A12B.12,3,11,12,17,20,16,15,6,3,1
Y71A12B.15,40,8,28,20,2,2,1,4,1,1
nhr-276,101,1,1,1,1,1,1,1,1,1
Y71A12C.2,1,1,34,1,12,1,1,1,45,12
Y73F4A.1,1,3,29,21,13,6,12,5,8,7
Y73F4A.2,1,1,1,1,1,11,26,21,1,46
Y73F4A.3,1,101,1,1,1,1,1,1,1,1
lgc-52,1,1,1,3,3,6,1,1,3,86
Y73F8A.5,3,8,8,16,26,22,7,7,5,4
Y73F8A.13,11,16,18,21,14,7,5,5,3,5
Y73F8A.22,101,1,1,1,1,1,1,1,1,1
Y73F8A.23,1,1,1,1,1,34,1,1,1,67
Y73F8A.24,5,15,15,17,17,16,7,5,5,4
ntl-11,15,16,16,14,15,9,6,3,7,4
Y73F8A.26,3,14,13,18,25,18,8,3,1,1
Y73F8A.27,11,19,20,19,13,7,4,4,5,2
acr-24,1,1,1,1,1,1,51,1,1,51
Y73F8A.32,1,12,18,1,18,18,12,24,1,1
tag-349,14,17,18,18,13,8,4,5,6,3
Y73F8A.35,27,1,1,1,1,6,11,1,16,43
Y75B8A.3,52,1,18,17,3,6,2,5,1,1
lonp-2,14,2,14,14,1,4,29,1,8,19
lron-12,1,1,1,1,1,6,21,25,26,24
Y75B8A.6,18,5,27,16,16,7,3,14,1,1
Y75B8A.7,26,17,20,17,11,6,3,3,3,1
Y75B8A.8,13,18,18,17,14,8,5,3,5,4
Y75B8A.10,9,14,4,9,26,17,12,2,10,4
Y75B8A.11,1,1,1,1,5,14,31,1,14,40
Y75B8A.13,14,18,18,19,14,7,3,5,5,2
Y75B8A.14,13,14,15,16,9,7,4,8,7,12
Y75B8A.16,18,14,15,17,12,10,2,1,11,4
gmn-1,32,28,13,16,7,1,2,2,1,2
Y75B8A.18,34,26,19,15,6,1,1,1,1,1
Y75B8A.19,33,15,18,12,5,5,3,3,8,3
fbxa-89,1,1,1,12,1,12,23,1,23,34
Y75B8A.23,30,20,15,11,14,5,3,3,4,1
Y75B8A.24,19,11,15,14,12,9,5,8,9,2
Y75B8A.25,21,15,20,17,13,5,6,4,2,2
Y75B8A.28,1,1,1,1,1,34,1,67,1,1
zip-12,8,2,5,1,5,9,8,25,31,12
Y75B8A.31,22,14,18,22,8,5,4,3,4,3
Y75B8A.32,1,1,1,1,1,34,67,1,1,1
Y75B8A.33,1,13,51,1,1,1,1,1,38,1
Y75B8A.34,1,1,1,1,1,101,1,1,1,1
Y75B12A.2,1,1,29,29,1,5,9,33,1,1
Y75B12B.1,1,1,1,1,1,1,1,101,1,1
Y75B12B.3,20,6,16,1,1,2,10,16,4,29
bath-36,34,9,23,16,4,4,3,1,8,3
Y75B12B.11,23,8,1,3,5,6,6,9,24,20
lron-13,17,5,1,1,5,17,3,1,27,29
acs-5,1,3,3,4,1,12,13,16,17,36
Y76A2B.4,19,9,9,7,9,14,10,10,7,10
Y76A2B.5,6,4,7,6,5,8,12,16,17,24
scav-2,47,18,10,12,4,1,1,1,1,12
