,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
T06E4.9,116,116,930,814,465,349,4186,814,930,1279
T06E4.10,51,51,51,51,306,510,1531,1888,3418,2143
T06E6.1,1967,1813,2042,1693,1115,424,191,297,323,135
fbxa-135,333,333,2333,2667,667,2000,333,333,667,333
T06E6.10,909,909,909,909,1818,909,909,909,909,909
fbxa-104,714,714,714,714,3571,714,714,714,714,714
acl-2,1104,2026,2125,2059,1170,478,181,264,231,362
T06G6.3,192,385,192,192,385,769,1538,1154,3462,1731
T06G6.6,588,588,588,588,588,2353,1765,588,1765,588
T06G6.12,2391,217,217,217,217,435,435,1739,3043,1087
T07A5.1,769,769,769,769,2308,1538,769,769,769,769
T07A5.5,770,1580,2154,1867,1371,875,666,131,300,287
umps-1,3899,2061,1818,788,222,101,222,121,747,20
T07C4.3,208,3659,2765,1040,146,249,416,873,478,166
ttr-15,1078,2335,2216,1756,240,259,160,479,419,1058
sas-7,2777,2389,1972,1472,785,168,122,115,92,108
jmjd-4,556,1667,556,1667,1667,1667,556,556,556,556
ugt-50,255,563,752,708,736,1032,1073,1559,1773,1548
nhr-272,909,909,909,909,909,909,909,1818,909,909
nhr-214,909,909,909,909,909,909,1818,909,909,909
nhr-26,714,714,714,714,714,714,714,714,714,3571
ttr-46,45,45,45,45,273,273,3364,2273,2318,1318
mam-5,795,114,795,909,568,568,795,795,2159,2500
anmt-3,10,5,13,36,973,4216,2630,935,698,484
T07C12.10,909,909,909,909,909,909,1818,909,909,909
madf-4,1319,110,110,110,3736,1648,440,440,440,1648
rmh-2,2476,2774,1828,1905,648,110,52,91,52,65
npr-20,833,1667,833,833,833,1667,833,833,833,833
T07D4.2,228,38,38,190,114,342,798,2395,3840,2015
ddx-19,2601,1618,2050,1571,801,473,255,375,109,146
T07D10.1,769,769,769,1538,1538,769,1538,769,769,769
T07D10.3,833,833,833,833,833,833,833,2500,833,833
flp-33,556,556,556,556,556,2222,2222,556,556,1667
T07F10.1,294,882,294,882,588,2059,1471,882,882,1765
T07F10.3,2250,2313,1590,1452,955,358,176,251,471,182
bus-19,149,448,149,149,1194,896,1493,299,896,4328
T07F10.5,2000,2538,1462,1077,846,231,385,923,77,462
T07F10.6,1849,168,588,672,756,756,840,420,1933,2017
T07G12.2,556,556,556,556,556,556,5000,556,556,556
T07G12.3,164,164,164,328,820,328,2623,2459,2131,820
T07G12.5,833,833,833,833,833,833,1667,1667,833,833
zim-1,312,1250,312,625,2188,312,625,3125,938,312
zim-2,2903,968,323,645,645,323,968,2581,323,323
zim-3,222,2222,4667,889,889,222,222,222,222,222
T08A11.1,2186,1484,1634,1231,1294,568,505,624,292,182
sftb-1,1900,1749,1612,1657,1160,706,449,336,219,211
T08D2.1,833,833,833,833,2500,833,833,833,833,833
T08D2.5,833,833,833,833,2500,833,833,833,833,833
T08D2.6,2647,1471,1324,441,1029,735,882,147,147,1176
T08D2.8,417,833,1250,833,2500,1667,417,417,1250,417
nfya-1,3231,945,1545,1149,817,498,421,549,498,345
lsd-1,2580,1325,1696,1325,760,442,760,124,671,318
T08G3.13,400,400,6400,400,400,400,400,400,400,400
T08G5.3,3086,938,859,742,977,312,273,508,1680,625
vps-39,1864,1944,1604,1633,1127,484,513,267,79,484
T08G11.1,2414,560,493,368,618,1019,702,1061,927,1838
T08G11.3,556,556,556,556,1111,1111,1667,556,1667,1667
T08G11.4,1243,1281,1287,1388,1414,1007,757,704,460,460
T09A5.4,905,633,1056,1116,618,543,226,1222,1569,2112
T09A5.5,908,1104,1224,1518,1317,1002,795,774,654,705
T09A5.7,1004,1380,1826,1815,1307,793,461,571,442,400
cec-3,2167,1991,1464,1705,892,508,267,395,380,231
sds-22,1240,1324,1583,1615,1413,857,533,556,435,445
ostb-1,2142,1919,1838,1549,1009,473,285,323,276,186
ztf-17,836,634,483,541,995,1175,1197,923,1586,1629
T09A5.14,500,2500,500,1000,1500,1000,500,500,1500,500
T09A5.15,1012,1027,1661,1819,1195,1116,765,461,597,346
T09B9.1,2915,1445,2204,1422,545,118,190,118,474,569
slc-17.9,556,556,556,556,556,556,1111,556,556,4444
T09B9.3,112,225,112,112,112,337,4045,4157,112,674
T09B9.4,2554,1768,1415,1611,648,373,295,295,314,727
T09B9.5,323,323,323,323,323,645,3226,323,968,3226
noca-1,1263,920,674,948,1671,1336,924,710,776,779
cni-1,1086,1689,2114,2055,1350,696,369,287,176,178
T09E11.6,909,909,909,909,909,909,1818,909,909,909
T09E11.8,833,833,833,833,833,833,2500,833,833,833
ztf-27,43,79,29,43,477,2103,2775,2045,1496,910
T09F3.2,728,874,655,631,801,413,340,752,1068,3738
T09F3.4,1749,1749,1256,1256,628,807,359,717,897,583
T09F3.5,915,1716,1814,1438,1193,556,621,229,1029,490
T09F5.1,1037,1259,963,1037,1185,593,519,1481,74,1852
clec-47,1935,323,323,323,323,323,5484,323,323,323
fbxa-84,526,526,526,526,526,1053,526,526,526,4737
cyp-13A4,909,909,909,909,909,909,909,1818,909,909
cyp-13A5,250,1000,250,250,250,750,1250,1750,4000,250
cyp-13A6,222,222,222,222,444,667,1333,667,889,5111
cyp-13A3,263,789,1316,789,526,1842,2105,526,263,1579
cyp-13A2,88,88,88,88,88,88,265,619,3186,5398
cyp-13A1,455,1818,455,909,455,455,909,455,455,3636
T10B9.9,156,781,156,156,312,2812,3281,1094,469,781
ucr-2.2,626,671,901,773,972,1109,1170,1055,1096,1627
T10B10.3,4706,627,1020,837,627,510,235,824,405,209
T10B10.4,34,388,143,165,479,650,536,1608,2982,3016
snt-7,156,156,156,156,312,156,156,1094,1875,5781
phat-6,227,682,227,227,227,227,2273,5000,227,682
T10B10.8,370,370,370,370,370,370,1111,370,4815,1481
T10B10.9,909,909,909,909,909,909,1818,909,909,909
cwc-15,1719,1673,1412,1312,1162,750,654,550,396,373
T10C6.6,1709,1603,1881,1683,1248,673,531,201,241,231
T10C6.7,7283,217,109,217,326,217,109,978,109,435
T10C6.10,3148,741,1852,1296,370,556,185,926,741,185
T10G3.1,103,389,334,541,1040,2431,2866,1071,732,492
T10G3.2,526,526,526,526,1053,526,526,4737,526,526
T10G3.3,2118,1176,1882,588,1412,235,941,1294,118,235
eea-1,1819,1292,1459,1393,1023,887,892,659,370,208
cyp-34A1,3692,154,769,769,308,769,615,154,2615,154
cyp-34A2,435,2174,2174,1304,1304,435,870,435,435,435
srab-18,526,1053,526,526,526,526,2105,2632,526,1053
sdz-31,8137,123,1317,258,22,39,14,56,11,22
T11A5.6,2930,64,764,764,255,255,64,1592,1401,1911
T11B7.1,4424,2292,1892,887,190,82,52,67,32,80
T11B7.2,98,4488,1268,1317,2195,171,98,293,24,49
T11B7.5,833,833,833,2500,833,833,833,833,833,833
T11F9.10,3500,875,1000,625,1125,750,750,1125,125,125
T11F9.12,1667,577,128,192,385,641,833,385,4744,449
T11F9.14,909,909,909,909,909,909,909,1818,909,909
T11G6.2,1040,1153,2073,1460,1298,1048,597,387,355,589
T11G6.3,476,952,476,952,476,952,4286,476,476,476
T11G6.4,426,537,759,944,1352,1556,1444,1370,1074,537
T11G6.5,1547,1494,1854,1107,1371,844,650,202,791,141
rbm-22,1510,1458,1542,1458,1245,853,625,468,404,438
T12A7.2,31,93,62,62,93,525,1019,1173,1883,5062
lpr-2,64,34,54,64,367,1552,2673,2232,2105,857
T12A7.6,11,78,56,145,45,67,213,1197,4161,4027
T12A7.7,34,207,621,552,241,724,1517,2586,2690,828
set-16,1438,1510,1612,1598,1249,599,553,431,543,466
drr-2,1232,1463,1561,1691,1288,984,627,440,339,374
acbp-5,1593,1103,1554,1431,1431,896,490,664,503,335
arrd-17,4,45,41,156,160,472,1235,1993,2900,2994
T12D8.5,1190,357,476,238,833,1071,1548,2381,476,1429
mlc-5,938,1325,1313,1271,978,783,777,945,862,807
hip-1,783,1104,1002,1151,1322,1199,837,733,993,876
T12D8.9,1,20,2,144,863,2144,1785,1809,1474,1758
sqst-1,778,1005,1075,1088,917,838,1003,960,1143,1194
T12G3.2,3261,2976,1566,1373,285,126,96,138,128,51
T12G3.4,537,2134,1629,1384,456,603,570,1156,928,603
mrpl-51,836,1294,1032,1275,1523,1088,635,934,715,668
T12G3.6,256,1026,1026,513,513,769,1026,1026,2821,1026
tgn-38,1462,1683,2424,1988,1391,318,286,97,247,104
T13F2.2,2148,1800,891,1123,722,553,383,784,980,615
sre-4,4444,1111,556,556,556,556,556,556,556,556
T13F2.6,1949,1017,4492,1271,508,254,254,85,85,85
sna-2,2071,1778,1849,1400,1052,579,365,335,340,231
ssp-36,1111,2444,2222,1556,1111,222,444,444,222,222
nhr-218,196,1373,196,196,196,588,1373,3333,588,1961
fbxa-2,714,714,714,714,714,1429,714,714,714,2857
T13F3.6,667,2667,667,1333,667,667,1333,667,667,667
T13F3.7,714,1429,714,714,714,714,714,714,2857,714
T13H5.1,8,224,553,736,2675,2925,1600,761,276,242
ctg-2,1589,596,464,397,397,662,927,1126,1589,2252
cht-2,1792,283,377,189,94,1038,660,1604,2830,1132
T13H5.4,1875,1768,1930,1619,1092,530,369,138,469,210
mrps-18B,849,1125,1436,1311,1100,874,831,612,967,895
T13H5.6,488,665,843,776,687,1131,2927,953,843,687
T13H5.8,1708,1923,2454,2042,926,376,193,125,129,122
T13H10.2,169,339,169,169,678,678,1525,1186,3559,1525
T14B1.1,4,30,8,36,108,403,2604,3767,2202,837
frpr-17,289,79,131,79,866,630,1312,2257,3045,1312
agxt-1,121,259,365,406,836,2200,3567,1553,484,210
oac-46,423,952,1534,1746,476,265,317,1323,1323,1640
T14G8.2,2111,778,111,333,1333,1333,1556,1000,889,556
T14G8.3,2377,1450,2164,1615,822,408,365,287,296,216
ttr-53,614,1052,1147,1522,1602,1147,1084,1052,335,446
ttr-54,867,1218,1811,1894,1849,995,300,261,204,599
T14G10.5,1513,1455,1438,1472,1273,752,472,564,506,555
hpo-5,1351,2176,2060,2140,918,352,343,156,272,232
T14G10.8,1814,1519,2363,1899,675,591,253,549,295,42
T15D6.1,909,909,909,909,909,1818,909,909,909,909
T15D6.11,833,833,833,833,833,833,833,2500,833,833
T15H9.2,650,650,813,407,1463,2358,2033,407,569,650
T15H9.4,435,435,435,435,435,435,435,435,6087,435
T15H9.5,909,909,909,909,909,909,1818,909,909,909
T15H9.6,286,1714,2000,2000,286,286,286,857,2000,286
T16A9.3,667,2000,667,667,2000,1333,667,667,667,667
nep-21,617,556,1358,926,309,247,679,1049,2778,1481
T16A9.5,476,1905,1905,1429,1905,476,476,476,476,476
T16G1.2,278,556,278,833,833,833,556,833,1667,3333
T16G1.5,625,625,625,625,1250,3125,1250,625,625,625
T16G1.6,769,769,769,769,769,1538,769,769,769,2308
T16G1.7,769,769,769,769,1538,1538,769,1538,769,769
T16G1.9,1812,1104,1552,1417,1240,583,729,583,521,458
T16G12.1,179,893,536,536,179,893,1071,893,893,3929
T16G12.3,3023,930,1860,930,930,698,465,698,233,233
T16G12.4,2465,2501,1884,1522,786,326,139,91,162,125
ekl-6,1376,1969,1833,1851,1355,658,390,260,144,163
T16G12.6,956,1400,1240,1324,1440,1178,942,596,520,404
T16G12.8,5457,1726,1355,540,107,172,141,165,138,199
T16H12.1,667,667,667,667,667,667,1333,667,667,3333
T16H12.2,714,2143,714,714,714,2143,714,714,714,714
T16H12.3,194,1254,1358,1478,1478,1328,1075,1045,343,448
T16H12.4,1395,1149,1724,1785,1134,950,636,352,483,391
bath-43,1623,1160,1007,1071,1253,950,854,854,773,455
T16H12.9,1522,2174,435,1522,652,652,1087,1087,217,652
hal-2,876,1348,1933,1663,1461,1124,382,539,180,494
T18D3.1,3066,1328,1350,1387,1058,664,307,197,401,241
cdf-2,481,385,2019,1635,288,962,1058,865,1058,1250
T18D3.5,112,112,1348,1461,112,337,787,674,2921,2135
T18D3.6,922,71,213,71,142,1702,2057,2199,1560,1064
T18D3.7,2857,204,102,306,204,102,1020,1122,510,3571
T18D3.9,2486,270,486,703,324,919,541,1568,1027,1676
T19A6.1,1047,1002,1421,1297,1197,894,501,514,992,1134
nepr-1,1102,1769,1815,1911,1456,763,384,279,312,208
T19A6.4,145,580,1739,2174,1594,1159,580,290,1159,580
cyp-29A2,3209,2579,1430,1014,349,349,113,158,405,394
T19B10.2,208,1352,2318,2021,951,327,609,966,921,327
bgal-1,27,170,59,216,1534,3296,1932,993,973,800
T19B10.5,1441,1017,678,593,593,508,932,1017,2203,1017
dvc-1,1569,2317,1694,2045,1178,499,232,232,164,68
T19B10.8,2539,942,1571,1099,1047,785,654,838,497,26
mam-4,139,1250,972,1250,833,556,1250,1806,417,1528
T19C4.1,154,1231,1538,769,154,154,1231,1538,154,3077
T19C4.5,385,385,385,1154,385,769,2308,1154,385,2692
T19C9.8,833,833,833,833,833,833,2500,833,833,833
chil-25,500,500,500,500,1000,1000,1000,3000,1500,500
chil-27,667,667,667,667,667,667,667,4000,667,667
T19H5.4,1591,1509,1331,1382,1134,1521,851,384,173,125
T20B3.1,1053,3333,526,1053,526,1404,351,175,351,1228
clec-26,227,227,1136,227,227,682,455,227,6364,227
clec-40,909,909,909,1818,909,909,909,909,909,909
T20B3.14,238,2857,238,1190,238,714,714,238,238,3333
T20D3.2,266,532,532,319,798,1330,1383,1649,2128,1064
T20D3.3,249,1110,953,1161,1274,1376,1025,1046,1053,753
T20D3.5,386,846,1076,1200,986,1093,986,1101,1118,1208
T20D3.6,728,1279,1215,1392,1275,1254,944,551,700,663
T20D3.8,771,1398,1536,1366,1600,1744,962,96,175,351
T20F10.2,572,1221,1452,1486,1387,1131,920,743,640,448
T20F10.5,1351,1081,270,541,270,1081,1081,3243,541,541
chc-1,1584,1103,1356,1098,1217,731,896,815,600,600
best-18,738,1771,517,1587,886,1218,1218,627,775,664
dod-6,84,700,125,26,286,743,1423,917,2294,3401
T20G5.8,75,977,602,1128,902,376,1579,977,1203,2180
T20G5.9,748,1440,1384,1632,1459,879,725,636,622,477
blos-1,1409,1544,1221,1315,1315,1128,617,765,282,403
T20G5.12,633,506,127,253,380,506,1139,380,886,5190
T20G5.13,400,400,400,400,400,1200,2000,400,400,4000
T20G5.14,478,1009,1130,1274,1118,1079,1036,1149,878,850
T21B4.3,312,312,312,312,312,1875,1562,312,312,4375
ador-1,56,113,56,56,339,621,4124,2486,1356,791
pho-7,141,141,141,141,141,282,141,1127,1127,6620
T21B6.3,1,2,2,0,1,17,27,452,2690,6807
nstp-9,625,625,625,625,1250,1250,625,2500,625,1250
mrpl-50,346,759,815,910,724,626,1089,1712,1578,1442
enol-1,195,490,483,563,609,862,811,1084,2292,2613
T21B10.3,1200,1041,1494,1181,710,752,896,1368,649,710
T21B10.4,575,342,376,328,171,55,513,2462,3741,1436
set-17,1831,1033,692,951,692,1068,857,1197,1174,505
cutl-15,467,33,33,33,333,467,2200,2967,2467,1000
mics-1,1143,1665,1625,1771,1242,847,566,504,405,230
del-6,11,171,913,1187,3596,1678,80,160,171,2032
T21C9.4,1739,1898,1770,1828,1244,672,356,202,123,168
T21C9.6,250,250,2500,2750,500,750,750,250,250,1750
ttr-23,400,400,400,400,400,400,800,800,5200,800
T21C9.9,204,204,204,204,2857,1429,2041,204,204,2449
T21C9.11,500,500,500,500,1500,500,1000,500,500,4000
scpl-4,791,821,1074,1200,1091,974,947,1088,997,1018
T21C9.13,2704,440,1761,881,314,440,503,943,1447,566
T21C12.3,25,2200,1025,800,725,75,975,1450,850,1875
T21E8.4,3714,857,286,286,857,571,571,2286,286,286
T21E8.5,179,714,2500,1071,714,536,1250,1250,1607,179
hlb-1,189,109,165,152,721,1563,2186,2121,1630,1166
hsp-12.1,6,70,103,183,845,2036,2727,1954,1288,788
pash-1,153,1205,2371,2180,1606,880,382,344,153,727
T22A3.6,769,769,769,769,769,769,769,769,769,3077
alg-3,5625,1562,312,312,312,312,312,625,312,312
T22C1.1,2439,1736,1285,1508,1174,526,526,410,213,182
glb-26,85,85,1111,1026,171,684,256,2991,1709,1880
T22C1.3,1947,1936,2116,1710,903,372,305,316,209,186
T22C1.4,4548,2080,1953,885,120,109,100,67,64,75
T22C1.5,962,2230,2183,1784,657,493,305,493,164,728
T22C1.6,522,912,829,1019,1290,1387,1168,1163,1032,677
T22C1.8,833,833,833,833,1667,833,833,833,833,1667
T22C1.9,909,909,909,909,1818,909,909,909,909,909
T22C1.11,2325,1717,1003,1748,1140,1003,182,274,61,547
T22C1.12,3636,909,909,455,455,455,909,455,455,1364
chhy-1,345,2414,345,690,345,345,690,345,1724,2759
T22C8.3,2112,2159,1198,1530,1032,356,380,605,178,451
T22C8.4,4392,1216,2725,811,68,45,90,113,135,405
sptf-2,2911,253,1266,380,1139,506,759,633,253,1899
T22C8.6,169,339,169,169,1186,1356,508,2881,1017,2203
cutl-12,323,1935,323,645,968,323,645,1613,1613,1613
T22G5.1,833,1667,833,1667,833,833,833,833,833,833
T22G5.3,1232,1823,1650,1527,764,591,443,714,985,271
srsx-19,526,1579,1053,526,526,526,526,526,2632,1579
sptl-3,973,1162,1658,1539,1400,894,894,497,566,417
T22H2.4,345,1168,858,1175,2977,2013,209,289,462,503
scrm-1,1386,619,1091,914,2124,1622,737,501,383,619
pgrn-1,163,935,1341,1829,691,488,1016,1789,1707,41
alh-13,3214,714,670,536,312,357,893,446,759,2098
prmt-9,2024,1694,1541,1657,1168,709,440,306,263,196
T23B5.3,1133,1077,1298,1326,2403,829,276,552,608,497
T23B5.4,644,1287,1319,1821,1460,1366,895,518,330,361
T23D8.3,1193,1465,1306,1584,1412,859,561,513,639,467
alg-5,1124,1573,3708,562,674,449,1011,112,112,674
T23F1.5,104,312,625,104,625,729,417,208,3646,3229
T23F6.1,39,39,39,39,391,664,977,2344,1680,3789
T23F6.2,714,714,714,714,714,714,714,714,3571,714
T23F6.3,2063,2063,2063,952,476,159,476,952,317,476
T23F6.5,476,476,476,476,476,1429,952,952,1905,2381
ppm-2,691,625,803,675,1221,1310,1323,1175,1024,1152
cdka-1,930,310,78,78,310,1163,1240,2713,2713,465
T23F11.4,1315,462,1155,1060,1299,1745,645,629,693,996
T23F11.6,250,250,250,250,1000,1500,750,750,1000,4000
T23G4.2,263,1579,263,1316,1053,1053,1579,263,2105,526
nyn-1,3368,2316,737,1263,1158,316,421,105,211,105
oac-48,588,588,588,588,1176,588,588,588,4118,588
T23G5.2,1648,972,1329,1352,1141,840,770,878,399,671
T23G5.3,1346,1250,865,385,673,769,865,1827,962,1058
saeg-2,1325,1022,943,1080,842,763,914,857,1116,1138
T23G7.2,947,1868,1863,1819,1340,581,384,366,411,420
T23G7.3,1337,1395,1290,1488,1345,892,527,540,590,597
pir-1,2112,2014,1677,1649,1013,560,370,247,176,182
T23G11.1,169,2203,1525,1356,678,2203,1356,169,169,169
T23G11.4,1539,1218,1872,1614,1151,680,446,592,438,450
rlbp-1,1008,1737,2034,1962,1206,828,423,324,378,99
lron-9,458,65,1111,784,229,261,1471,1863,1438,2320
T23G11.7,1137,1433,1318,1545,1244,990,750,588,552,443
T24B1.1,1135,1220,1647,1459,1288,768,606,1015,555,307
T24B8.2,2536,1838,1692,1593,921,267,400,465,189,99
T24B8.3,2150,1740,1359,1315,1007,614,482,599,444,289
T24B8.4,908,576,286,244,63,49,298,2018,2932,2626
T24B8.5,417,1667,417,417,1250,833,833,417,3333,417
T24B8.7,2818,1610,1240,1562,1337,628,451,145,145,64
T24C2.2,6105,737,421,211,632,842,211,316,105,421
T24C2.3,8182,455,152,152,152,303,152,152,152,152
fbxa-81,6607,179,179,179,357,357,1250,179,536,179
T24C2.5,769,769,769,769,769,1538,1538,769,1538,769
T24D1.2,1393,1971,1012,1340,1445,959,775,486,302,315
T24D1.3,476,476,476,476,476,476,5238,476,476,952
har-2,3140,1111,1304,821,580,773,918,290,821,242
T24D5.2,2182,182,182,182,182,909,364,2545,182,3091
T24D5.3,833,833,833,833,833,833,833,2500,833,833
samp-1,1744,1404,1674,1247,942,750,567,724,462,488
rsf-1,244,648,1109,1202,1575,1106,803,729,1408,1175
T24F1.4,85,85,85,85,85,85,85,1271,3051,5085
nlp-51,263,263,2368,2368,263,263,263,1053,2368,526
T24F1.7,158,106,343,422,660,1187,1319,1003,2718,2084
T24H10.1,3148,1462,1437,1288,1015,617,283,185,176,389
T24H10.4,3094,1151,1799,1223,216,935,288,360,144,791
T24H10.5,500,500,500,500,1500,4500,500,500,500,500
dyrb-1,1955,1812,1429,1601,1067,745,477,524,192,199
jun-1,435,326,217,109,1196,543,761,3152,2500,761
T25B9.1,82,738,410,574,410,410,902,2131,2049,2295
T25B9.3,1139,380,127,380,2025,506,1013,380,759,3291
T25B9.4,500,500,500,500,500,3000,3000,500,500,500
T25B9.6,303,303,1818,1818,303,303,909,3636,303,303
ugt-54,133,667,133,1467,133,133,1067,1467,3600,1200
T25B9.8,897,1925,1710,2054,1769,697,181,216,248,302
T25B9.9,1603,1047,1679,1450,1341,665,523,403,589,698
inpp-1,286,321,160,435,344,367,1306,1466,1695,3620
T25C8.1,2400,400,400,800,400,2400,1600,800,400,400
T25C12.3,1504,226,602,376,376,752,677,827,2782,1880
dkf-2,41,366,935,650,325,691,1707,1260,2114,1911
gyg-2,2609,1615,2050,1553,1056,311,186,248,311,62
T25E12.6,3227,2772,2427,1218,113,21,51,72,55,44
clec-39,385,385,385,385,385,385,385,385,385,6538
clec-34,556,1111,556,1667,556,556,1111,2778,556,556
clec-29,2500,2500,357,357,357,1071,357,714,357,1429
clec-38,909,909,909,1818,909,909,909,909,909,909
srz-100,312,312,312,312,312,312,312,312,7188,312
T25G3.1,2338,1493,1864,1483,1040,422,474,227,443,216
T25G3.3,1314,1564,1604,1608,1199,822,560,453,695,183
T25G3.4,919,960,1404,1197,1300,960,776,529,960,996
T26C5.2,2414,517,1207,1293,603,862,259,948,1638,259
T26C5.3,1277,774,1625,1373,1296,851,542,638,1044,580
T26C5.4,196,196,196,196,1373,196,784,1373,2941,2549
T26C5.5,56,556,1778,1000,556,444,1278,278,1889,2167
clec-103,286,286,286,286,1143,2286,1714,3143,286,286
T26E3.4,1213,1578,1121,1490,1255,845,661,703,653,481
T26E3.5,6294,235,59,176,941,176,647,529,353,588
T26E3.6,833,1667,833,833,1667,833,833,833,833,833
T26E3.7,5588,294,294,294,294,294,294,294,2059,294
T26E3.8,8297,458,327,150,187,94,206,140,75,65
T26E3.10,51,51,51,51,203,2386,1472,1980,3249,508
irld-52,714,714,714,714,714,714,714,714,714,3571
T26E4.2,714,714,714,714,714,714,1429,714,2857,714
T26E4.3,400,1600,400,400,1200,1200,400,2400,800,1200
T26E4.9,2727,303,909,303,303,606,909,303,303,3333
nhr-285,833,833,833,833,833,833,833,2500,833,833
T26G10.1,1721,1924,1487,1592,1317,762,273,328,223,372
T26G10.5,556,556,556,556,1667,556,1111,1111,556,2778
fbxb-1,4885,1221,687,534,458,458,611,305,229,611
fbxb-115,3672,1406,1094,781,234,547,391,547,1016,312
fbxb-2,7463,224,597,522,75,373,448,149,75,75
fbxb-116,7888,199,319,80,239,279,319,199,159,319
oac-49,476,2381,476,476,476,476,3333,952,476,476
T26H5.4,714,714,714,714,714,1429,714,714,2857,714
T26H5.8,2444,889,222,222,667,444,1333,444,222,3111
cpd-2,1198,1910,2545,2174,1451,414,126,73,66,43
T27A8.2,6667,1159,145,435,145,145,290,725,145,145
T27A8.5,263,2105,2895,2105,1053,526,263,263,263,263
npr-15,833,119,119,119,119,357,1429,4048,2500,357
T27D12.1,8050,768,489,88,61,68,68,204,163,41
clec-144,294,294,294,588,2941,294,294,588,294,4118
T27E7.1,769,1538,2308,769,769,769,769,769,769,769
T27E9.2,631,803,833,929,992,1037,1048,1162,1173,1392
pssy-2,4379,2367,592,947,651,296,414,178,118,59
T27E9.6,400,2000,400,400,1200,800,400,400,3600,400
abcf-2,1864,1108,1275,1251,959,553,508,621,925,936
acc-4,1765,1176,392,196,784,1176,196,392,980,2941
sipa-1,69,23,23,69,161,206,183,894,2225,6147
zip-10,135,405,135,1216,3243,541,1351,1081,135,1757
T27F6.1,6269,448,149,149,448,1194,896,149,149,149
clec-12,1782,713,445,245,668,1024,312,1024,401,3385
sygl-1,2692,865,673,192,288,1154,673,2404,385,673
T27F6.6,915,1094,1751,1415,1308,829,722,643,843,479
T27F6.7,535,832,1043,1178,1335,1227,1026,1033,908,883
T27F6.8,588,588,588,588,588,1176,2353,1176,1765,588
T28A8.3,2552,2203,1014,944,629,280,559,979,769,70
T28A8.4,1892,2270,1459,1568,649,865,919,270,54,54
T28A8.5,2286,2009,2521,1581,620,427,256,107,85,107
T28A8.6,3586,1828,793,1069,690,310,103,793,69,759
T28B8.1,1341,3013,2111,1899,463,156,210,158,327,321
T28B8.3,909,909,909,909,909,909,1818,909,909,909
T28B8.4,588,588,588,1765,588,588,588,3529,588,588
del-4,1750,1625,2250,1125,250,375,375,375,125,1750
T28B11.1,2558,523,664,831,1047,1279,955,947,681,515
grsp-2,3774,189,189,566,755,566,1132,189,377,2264
T28C6.3,1352,1285,1794,1178,1151,843,696,562,589,549
T28C6.5,1486,946,1554,1014,1149,1149,338,676,676,1014
